date,hour,weekday,month,holiday,event_type,temperature,humidity,windspeed,rainfall,station_id,available_bikes,total_docks,rentals,user_id,bike_id,ride_duration,distance_km,co2_saved_g,eco_score,usage_hours,maintenance_due,days_since_service
2022-12-08,22,3,12,False,None,8.15,45.76,16.37,0.0,58,6,75,6,1806,710,2,0.2,24.0,0.8,27.5,False,332
2022-12-08,3,3,12,False,None,9.89,70.94,9.29,0.0,18,34,75,15,4224,1688,12,3.61,433.2,9.6,488.7,False,304
2022-12-09,23,4,12,False,None,4.13,30.51,0.65,6.79,36,53,45,37,4990,1982,6,2.06,247.2,4.3,155.4,False,350
2022-12-09,12,4,12,False,None,2.07,84.79,6.43,0.0,2,17,31,21,3030,1310,23,5.31,637.2,15.5,1361.7,False,307
2022-12-09,18,4,12,False,None,2.0,88.68,4.27,0.0,69,5,49,39,1735,1830,15,3.08,369.6,7.8,1455.9,False,190
2022-12-09,6,4,12,False,None,4.99,40.66,10.09,0.0,55,4,66,31,1248,1293,25,6.25,750.0,15.1,1736.9,True,56
2022-12-09,11,4,12,False,None,3.21,67.21,20.16,0.0,67,44,61,37,1228,770,3,0.2,24.0,3.8,1.2,False,32
2022-12-09,8,4,12,False,None,2.41,41.59,4.31,22.52,9,16,72,28,4441,1779,14,3.63,435.6,9.3,1975.8,True,71
2022-12-09,16,4,12,False,None,2.0,62.14,24.66,0.0,60,52,74,46,1503,386,14,3.71,445.2,13.2,1247.7,False,172
2022-12-09,1,4,12,True,None,3.85,71.5,4.96,0.0,2,21,57,12,2029,239,11,2.01,241.2,7.3,704.7,False,50
2022-12-09,15,4,12,False,None,2.52,55.38,0.7,0.0,67,47,28,50,3647,2729,55,13.07,1568.4,40.4,787.0,False,363
2022-12-09,6,4,12,False,None,2.83,88.16,3.65,0.0,31,57,33,27,4996,1738,2,0.2,24.0,0.0,992.8,False,125
2022-12-09,17,4,12,False,None,10.24,87.93,16.15,0.0,34,13,56,46,3599,423,26,7.36,883.2,21.7,1927.5,True,50
2022-12-09,6,4,12,False,None,4.92,64.5,10.33,0.0,3,53,30,41,4237,207,57,13.69,1642.8,40.6,173.4,False,117
2022-12-09,0,4,12,True,None,4.52,67.73,16.9,0.0,27,35,31,31,3685,918,2,1.0,120.0,3.8,172.0,False,159
2022-12-09,2,4,12,False,Festival,7.42,30.18,20.41,0.0,75,23,37,40,2695,2803,31,7.37,884.4,23.4,23.7,False,354
2022-12-09,20,4,12,False,None,3.54,51.97,4.83,0.0,19,58,54,52,1980,550,12,1.74,208.8,5.3,334.9,False,132
2022-12-09,10,4,12,False,None,6.45,79.45,15.73,6.53,37,58,52,36,1091,626,48,12.23,1467.6,36.6,1718.3,True,83
2022-12-09,21,4,12,False,None,7.04,94.61,1.88,43.87,53,23,52,4,3897,1933,14,3.27,392.4,6.6,1198.8,False,230
2022-12-09,14,4,12,False,None,2.07,91.44,5.12,0.0,38,58,52,41,2205,2194,11,2.83,339.6,7.7,18.0,False,347
2022-12-09,2,4,12,False,None,4.24,36.15,15.2,0.0,9,54,73,15,4475,614,20,5.52,662.4,15.7,997.8,False,117
2022-12-09,23,4,12,False,None,2.0,57.12,18.57,0.0,26,21,24,6,3261,1994,60,15.38,1845.6,42.7,1298.1,False,255
2022-12-09,12,4,12,False,None,2.0,33.55,8.79,0.0,41,52,44,45,2334,2046,24,5.68,681.6,18.7,1821.9,True,276
2022-12-09,3,4,12,False,Sports,2.79,84.43,14.67,0.0,13,31,25,58,1023,1133,52,13.59,1630.8,38.5,569.8,False,288
2022-12-10,22,5,12,False,None,6.04,77.45,9.22,0.0,70,40,47,41,2459,1563,39,9.99,1198.8,29.0,13.2,False,176
2022-12-10,21,5,12,False,None,2.0,89.91,31.31,0.0,20,10,64,21,3695,338,12,3.75,450.0,13.7,1902.9,True,85
2022-12-10,7,5,12,False,None,5.39,62.61,12.69,0.0,46,42,54,71,3705,1613,17,4.43,531.6,13.4,101.3,False,37
2022-12-10,21,5,12,False,None,4.14,36.71,11.9,0.0,20,34,30,40,1077,1518,10,2.31,277.2,4.7,808.4,False,311
2022-12-10,3,5,12,False,None,4.11,67.96,5.33,0.0,56,56,34,30,3022,1309,52,12.6,1512.0,38.3,1500.2,True,139
2022-12-10,17,5,12,False,Concert,7.25,86.36,11.09,0.0,16,50,78,110,2495,167,42,9.87,1184.4,29.3,1408.4,False,206
2022-12-10,6,5,12,False,None,10.09,33.25,14.24,0.0,29,57,33,64,3580,2293,25,6.36,763.2,19.6,1836.2,True,130
2022-12-10,10,5,12,False,None,2.0,82.96,10.29,0.0,54,46,52,48,1863,444,2,1.39,166.8,1.0,574.2,False,203
2022-12-10,3,5,12,False,Sports,6.61,70.53,7.7,0.0,51,36,49,96,2359,1714,35,8.69,1042.8,26.6,1907.1,True,123
2022-12-10,12,5,12,False,None,10.98,38.59,16.36,0.0,7,23,37,51,4395,1388,6,1.49,178.8,2.4,568.5,False,123
2022-12-10,8,5,12,True,None,7.9,72.85,8.57,101.7,64,22,72,36,3775,2541,2,0.2,24.0,1.7,887.7,False,139
2022-12-10,8,5,12,False,None,6.79,34.04,18.45,0.0,14,29,72,62,1574,2408,12,2.93,351.6,7.9,1795.2,True,165
2022-12-10,22,5,12,False,None,2.0,41.34,7.58,0.0,41,52,63,43,2489,1796,26,6.68,801.6,16.7,1467.2,False,339
2022-12-10,20,5,12,False,None,8.72,33.79,7.49,0.0,64,58,78,59,4285,314,92,23.03,2763.6,64.9,424.9,False,61
2022-12-10,18,5,12,False,None,9.98,67.98,17.58,21.81,1,25,51,50,2586,556,19,4.31,517.2,16.4,1523.3,True,304
2022-12-10,2,5,12,False,None,6.97,48.7,16.42,0.0,8,55,25,38,4362,2404,2,0.87,104.4,0.3,100.2,False,310
2022-12-10,11,5,12,False,None,7.79,48.75,22.06,0.0,51,60,76,67,1591,2327,52,12.43,1491.6,39.2,231.1,False,16
2022-12-10,10,5,12,False,None,8.14,72.02,5.68,0.0,6,18,60,40,2614,2328,8,2.06,247.2,5.1,286.1,False,282
2022-12-10,19,5,12,False,None,7.05,37.15,12.68,18.13,18,15,25,50,2862,353,2,0.2,24.0,3.7,919.5,False,231
2022-12-10,10,5,12,False,None,7.42,71.16,18.3,0.0,41,23,27,52,1314,2733,9,2.09,250.8,6.9,585.1,False,16
2022-12-10,16,5,12,False,None,2.0,75.36,21.2,0.0,69,9,26,34,4679,2994,4,1.36,163.2,4.3,567.2,False,94
2022-12-10,20,5,12,False,None,12.48,85.73,19.04,0.0,5,27,60,38,4003,1796,73,17.92,2150.4,57.2,255.6,False,276
2022-12-10,13,5,12,False,None,7.91,73.64,11.39,0.0,66,18,36,40,3728,935,14,2.65,318.0,7.3,1270.7,False,212
2022-12-10,15,5,12,False,None,7.76,72.47,15.52,0.0,18,39,41,53,2074,2560,23,4.5,540.0,13.5,736.7,False,52
2022-12-11,23,6,12,False,None,6.09,72.68,2.4,0.0,37,23,52,24,3375,1443,23,5.05,606.0,14.8,118.4,False,347
2022-12-11,9,6,12,False,None,2.0,32.68,29.31,0.0,3,51,27,58,1011,795,41,9.53,1143.6,26.8,659.6,False,90
2022-12-11,3,6,12,False,None,2.0,58.71,14.62,0.0,42,31,58,25,3257,863,101,24.74,2968.8,73.5,1348.5,False,41
2022-12-11,9,6,12,False,None,6.51,65.83,10.91,0.0,28,51,25,77,2132,2612,2,0.2,24.0,0.8,195.1,False,323
2022-12-11,19,6,12,False,None,4.88,73.23,17.4,0.0,44,38,22,65,4747,2272,12,1.9,228.0,8.2,1041.6,False,292
2022-12-11,11,6,12,False,None,7.27,48.93,11.87,0.0,15,32,78,62,3514,954,23,4.82,578.4,16.7,680.8,False,205
2022-12-11,8,6,12,False,None,4.09,74.06,26.02,0.0,34,48,42,64,4067,1403,2,0.95,114.0,4.0,1689.7,True,187
2022-12-11,14,6,12,False,Sports,3.93,55.73,27.22,0.0,69,23,56,110,3864,2162,27,6.17,740.4,17.9,1456.3,False,222
2022-12-11,8,6,12,False,None,4.22,76.5,7.83,0.0,60,36,67,54,2670,1832,13,3.44,412.8,9.2,601.0,False,325
2022-12-11,6,6,12,False,None,3.64,42.03,12.99,0.0,33,55,79,36,4370,1187,16,4.32,518.4,13.7,1558.3,True,305
2022-12-11,23,6,12,False,None,2.0,49.8,11.82,0.0,51,51,20,32,1994,2749,2,0.2,24.0,0.0,929.9,False,224
2022-12-11,11,6,12,False,None,2.0,91.72,1.02,0.0,46,30,69,40,1353,2722,3,0.6,72.0,0.9,772.2,False,217
2022-12-11,19,6,12,False,None,6.46,79.26,16.69,0.0,71,22,48,52,1352,1608,47,12.05,1446.0,34.2,1369.5,False,205
2022-12-11,23,6,12,False,None,6.85,88.41,12.15,0.0,60,5,34,16,4104,1956,31,7.79,934.8,23.6,1941.9,True,92
2022-12-11,13,6,12,True,None,2.0,43.01,17.13,0.0,52,26,47,67,2540,1689,2,0.2,24.0,1.3,723.2,False,254
2022-12-11,21,6,12,False,None,4.38,91.29,2.91,3.88,22,16,56,37,4368,2894,27,6.2,744.0,17.2,856.0,False,60
2022-12-11,15,6,12,False,None,4.32,78.37,21.07,5.12,15,50,26,47,1311,1033,13,2.78,333.6,8.7,1869.9,True,204
2022-12-11,18,6,12,False,Concert,6.37,68.39,12.17,0.0,50,22,62,99,1527,1705,11,2.85,342.0,13.7,125.2,False,361
2022-12-11,22,6,12,False,None,6.46,30.83,0.9,0.0,51,10,64,36,1384,2930,8,1.11,133.2,0.8,942.6,False,269
2022-12-11,2,6,12,False,None,7.07,33.37,1.98,0.0,72,20,30,25,2848,2599,77,18.85,2262.0,57.6,392.1,False,5
2022-12-11,10,6,12,False,None,3.97,80.21,11.69,0.0,1,51,60,57,2931,2333,14,3.95,474.0,12.9,515.1,False,152
2022-12-12,22,0,12,False,None,2.88,73.48,8.42,0.0,29,19,70,6,2466,1420,27,7.17,860.4,19.5,901.6,False,63
2022-12-12,20,0,12,False,None,2.0,43.89,5.73,0.0,34,54,62,40,1305,764,8,1.91,229.2,5.7,1230.0,False,51
2022-12-12,19,0,12,False,None,4.67,58.68,14.43,0.0,53,6,29,33,4011,1846,52,13.92,1670.4,42.3,483.2,False,125
2022-12-12,18,0,12,False,None,2.0,72.64,15.05,0.0,3,25,77,48,4043,887,15,4.2,504.0,13.4,1176.5,False,5
2022-12-12,7,0,12,False,None,2.88,30.99,13.73,0.0,48,52,24,64,1166,1219,13,2.0,240.0,3.5,737.6,False,342
2022-12-12,19,0,12,False,None,2.0,74.01,2.73,0.0,20,14,28,41,4490,1691,2,0.37,44.4,0.0,1173.3,False,168
2022-12-12,7,0,12,False,None,9.07,56.1,11.31,0.0,65,36,76,55,3503,966,170,40.0,4800.0,100.0,285.7,False,314
2022-12-12,2,0,12,False,None,2.0,36.17,13.09,11.42,7,52,49,15,3728,1355,43,11.26,1351.2,29.0,1876.5,True,34
2022-12-12,9,0,12,False,None,2.41,40.63,3.25,0.0,20,3,54,44,1150,1780,2,0.48,57.6,2.2,1226.7,False,91
2022-12-12,12,0,12,False,None,6.65,57.73,15.18,0.0,43,37,33,42,1907,1192,11,3.62,434.4,10.1,71.2,False,120
2022-12-12,8,0,12,False,None,8.42,70.71,13.65,7.5,57,32,40,40,2194,1931,100,24.38,2925.6,74.3,1371.7,False,16
2022-12-12,5,0,12,False,None,2.81,52.38,0.09,0.0,45,23,74,27,2692,2907,2,0.2,24.0,0.0,1178.2,False,168
2022-12-12,14,0,12,False,Festival,9.57,37.16,5.67,0.0,72,52,44,82,4257,813,2,0.25,30.0,0.0,859.0,False,303
2022-12-12,15,0,12,False,None,4.14,83.71,11.46,33.52,7,37,65,21,4575,1624,8,2.03,243.6,6.3,1084.3,False,322
2022-12-12,4,0,12,False,None,8.48,62.52,17.09,0.0,47,25,40,11,1030,2452,24,5.13,615.6,14.9,1280.9,False,356
2022-12-13,20,1,12,True,None,5.13,48.39,7.31,0.0,1,57,66,65,4780,55,2,0.49,58.8,2.0,753.8,False,147
2022-12-13,12,1,12,False,None,2.0,74.42,19.8,25.43,60,17,63,9,2607,2621,57,14.55,1746.0,43.3,1985.9,True,94
2022-12-13,18,1,12,False,None,2.38,51.86,9.48,0.0,74,25,47,50,4032,329,8,1.95,234.0,4.5,488.9,False,329
2022-12-13,1,1,12,True,None,4.65,53.51,19.85,0.0,73,46,48,40,2620,476,5,1.06,127.2,0.0,229.1,False,254
2022-12-13,5,1,12,False,None,8.15,48.04,5.52,0.0,55,3,69,29,4897,2593,23,6.62,794.4,23.2,521.1,False,214
2022-12-13,0,1,12,False,None,6.64,53.46,5.29,0.0,40,33,32,18,2647,267,19,4.32,518.4,8.7,336.5,False,197
2022-12-13,14,1,12,False,None,8.79,47.05,16.19,0.0,3,29,39,38,1417,1832,2,0.47,56.4,0.3,657.0,False,255
2022-12-13,14,1,12,False,None,2.9,93.86,19.36,0.0,11,47,72,27,3588,1519,3,1.18,141.6,1.9,1181.5,False,20
2022-12-13,13,1,12,False,None,2.0,46.74,21.34,0.0,43,25,37,38,2264,1410,2,1.06,127.2,2.1,1674.5,True,300
2022-12-14,6,2,12,False,Sports,6.8,72.06,18.4,23.34,45,22,40,65,2647,835,10,2.02,242.4,6.1,276.5,False,325
2022-12-14,4,2,12,False,None,6.34,42.49,11.81,0.0,8,41,41,18,1191,354,82,20.91,2509.2,61.0,733.3,False,44
2022-12-14,19,2,12,False,None,4.53,66.19,16.06,0.0,39,34,59,50,2906,1868,54,13.53,1623.6,44.2,353.6,False,92
2022-12-14,15,2,12,True,None,3.48,63.08,21.3,0.0,43,34,25,44,2696,2620,7,1.42,170.4,4.9,1175.0,False,273
2022-12-14,16,2,12,False,None,3.76,65.99,19.67,0.0,33,47,30,42,1811,1804,25,5.71,685.2,20.0,1456.2,False,188
2022-12-14,10,2,12,False,None,2.72,53.17,8.92,0.0,29,22,40,31,3243,725,19,4.76,571.2,17.6,933.5,False,162
2022-12-14,14,2,12,False,None,6.02,86.6,17.19,0.0,70,30,69,28,1343,1675,20,3.83,459.6,11.8,18.0,False,277
2022-12-14,19,2,12,False,None,6.91,49.36,11.98,0.0,18,24,23,48,2936,1269,12,2.71,325.2,9.9,1716.9,True,83
2022-12-14,15,2,12,False,None,8.91,86.64,21.8,0.0,46,7,56,19,1529,1099,40,10.86,1303.2,32.3,1908.5,True,30
2022-12-14,2,2,12,False,None,5.02,56.41,8.5,0.0,8,5,79,0,2149,612,3,1.03,123.6,3.1,667.1,False,191
2022-12-14,5,2,12,False,None,6.0,72.4,17.12,0.0,4,49,39,34,2075,717,39,9.16,1099.2,28.9,847.7,False,2
2022-12-14,20,2,12,False,None,2.0,30.65,19.31,0.0,45,35,79,36,2975,2950,18,4.89,586.8,14.0,469.6,False,171
2022-12-14,22,2,12,True,None,5.33,58.66,5.69,0.0,15,39,40,45,1517,2191,53,13.68,1641.6,42.1,467.3,False,6
2022-12-14,12,2,12,False,None,6.83,72.23,8.47,0.0,53,19,79,24,3539,350,2,0.24,28.8,0.0,1871.2,True,2
2022-12-14,0,2,12,False,None,2.58,49.34,25.22,0.0,67,38,34,8,2407,1525,5,0.68,81.6,0.0,1088.1,False,99
2022-12-14,20,2,12,False,Sports,9.24,50.89,16.97,16.42,64,53,63,103,4742,523,51,13.77,1652.4,42.7,1576.0,True,73
2022-12-14,13,2,12,False,None,2.59,55.8,22.35,0.0,61,37,28,40,2041,1819,43,10.29,1234.8,28.3,1571.0,True,181
2022-12-14,1,2,12,False,None,5.78,47.49,7.93,7.86,56,13,53,5,2633,2172,39,9.6,1152.0,32.0,882.9,False,181
2022-12-14,1,2,12,False,None,5.53,69.2,6.23,0.0,22,38,60,15,1635,2388,8,2.03,243.6,6.1,252.0,False,53
2022-12-14,14,2,12,False,None,2.38,33.2,13.32,0.0,73,11,57,28,4521,2565,27,6.64,796.8,21.1,46.4,False,174
2022-12-14,17,2,12,False,None,4.53,84.02,8.45,4.58,22,50,24,56,4274,527,26,6.28,753.6,19.7,528.6,False,332
2022-12-14,8,2,12,False,None,5.17,92.4,5.34,0.0,44,5,41,26,2510,2011,10,2.86,343.2,9.5,599.3,False,350
2022-12-15,2,3,12,False,None,5.29,40.77,21.29,0.0,55,29,37,12,4050,2410,21,6.29,754.8,20.6,578.5,False,303
2022-12-15,3,3,12,False,None,2.0,44.63,23.81,0.0,43,41,64,9,2655,1252,8,2.1,252.0,3.7,690.9,False,127
2022-12-15,14,3,12,False,None,6.05,91.68,21.57,1.4,20,46,42,34,2220,557,6,1.29,154.8,5.1,59.3,False,37
2022-12-15,4,3,12,False,None,7.99,40.67,23.49,0.0,21,25,53,13,3930,147,17,4.43,531.6,13.9,1153.0,False,50
2022-12-15,19,3,12,False,None,7.64,36.91,16.55,0.0,9,9,67,39,2068,621,11,2.96,355.2,10.6,483.7,False,211
2022-12-15,19,3,12,False,None,7.27,81.56,10.04,0.0,9,53,46,58,2585,2107,21,4.43,531.6,14.6,1421.1,False,54
2022-12-15,4,3,12,False,None,2.06,74.05,27.8,0.0,72,54,20,9,1077,1349,21,5.02,602.4,14.6,368.8,False,98
2022-12-15,9,3,12,False,Concert,7.05,74.19,22.59,0.0,22,13,30,67,1483,1851,74,19.07,2288.4,57.7,373.3,False,330
2022-12-15,15,3,12,False,None,2.0,44.73,17.62,16.26,44,60,44,40,2246,2620,81,21.47,2576.4,63.6,1931.2,True,231
2022-12-15,11,3,12,False,None,4.45,54.43,5.73,0.0,55,43,32,33,3732,2513,60,15.27,1832.4,45.8,1395.4,False,55
2022-12-15,13,3,12,False,None,2.0,40.36,13.51,11.44,35,49,60,40,2700,1494,15,4.34,520.8,12.4,775.0,False,181
2022-12-15,21,3,12,False,None,7.94,40.5,9.86,0.0,27,37,32,48,1083,2354,76,19.4,2328.0,56.0,17.1,False,228
2022-12-15,10,3,12,False,None,5.3,62.22,14.53,0.0,30,40,72,47,2923,582,4,1.04,124.8,3.6,1309.3,False,305
2022-12-15,18,3,12,False,None,2.0,73.73,6.47,0.0,61,59,72,69,2745,677,14,3.34,400.8,10.5,603.7,False,336
2022-12-15,5,3,12,False,None,3.97,50.85,14.9,0.0,5,44,56,35,3215,70,6,2.33,279.6,6.6,422.6,False,69
2022-12-15,9,3,12,False,None,2.0,60.9,6.73,0.0,12,21,40,52,1467,145,180,40.0,4800.0,100.0,1632.4,True,275
2022-12-15,19,3,12,False,None,3.32,52.64,17.29,0.0,35,12,32,41,2672,945,10,2.41,289.2,5.3,374.0,False,7
2022-12-15,2,3,12,False,None,3.96,89.46,4.84,0.0,50,43,67,12,2548,453,68,15.94,1912.8,50.9,615.6,False,219
2022-12-15,21,3,12,False,None,6.96,75.72,14.12,0.0,5,30,58,24,4679,1189,13,3.31,397.2,10.0,1354.9,False,239
2022-12-15,14,3,12,False,Festival,7.7,70.63,13.76,0.0,3,48,38,58,1674,2129,19,5.22,626.4,15.1,1429.4,False,246
2022-12-15,10,3,12,False,None,2.0,77.47,14.2,0.0,28,11,48,17,3553,2222,33,9.47,1136.4,28.2,207.0,False,289
2022-12-15,21,3,12,False,None,4.11,47.42,9.42,0.0,22,7,36,20,3589,1406,35,8.73,1047.6,25.9,1967.0,True,72
2022-12-16,1,4,12,False,None,3.81,90.44,8.43,0.0,31,30,48,7,3497,1335,6,1.74,208.8,8.0,1412.1,False,259
2022-12-16,23,4,12,False,None,2.0,42.97,20.76,22.33,73,49,34,17,4516,2039,3,1.07,128.4,1.2,292.1,False,81
2022-12-16,5,4,12,False,None,4.15,38.98,12.74,0.0,27,21,73,25,4854,2231,14,4.04,484.8,12.0,760.9,False,249
2022-12-16,16,4,12,False,None,7.6,88.89,9.29,0.0,7,17,56,30,1625,1467,2,0.2,24.0,2.8,1672.6,True,49
2022-12-16,17,4,12,False,None,2.0,46.89,9.68,0.0,21,50,65,69,4657,833,31,7.77,932.4,23.1,209.1,False,342
2022-12-16,3,4,12,False,Concert,7.57,85.14,15.95,7.29,36,52,67,53,1843,1440,7,2.11,253.2,5.6,21.2,False,267
2022-12-16,22,4,12,False,Sports,2.0,49.35,7.08,0.0,57,52,43,85,1682,1851,16,2.98,357.6,4.9,546.0,False,355
2022-12-16,8,4,12,False,None,9.74,49.14,9.79,0.0,16,48,60,70,2376,1945,42,10.03,1203.6,31.0,1731.8,True,207
2022-12-16,9,4,12,False,None,4.9,92.26,8.23,0.0,15,55,47,47,1074,1066,17,4.89,586.8,15.0,764.9,False,250
2022-12-16,20,4,12,False,None,2.73,92.74,23.22,0.0,41,29,68,22,1119,1793,62,15.55,1866.0,45.4,1131.8,False,11
2022-12-16,1,4,12,False,None,6.88,92.52,9.76,11.14,32,53,43,14,1645,2895,44,11.16,1339.2,34.2,9.2,False,241
2022-12-16,10,4,12,False,None,12.44,38.92,4.3,19.02,51,47,32,53,4846,2158,15,3.69,442.8,12.4,131.4,False,213
2022-12-16,10,4,12,False,None,9.06,67.16,3.4,37.16,19,57,69,41,2574,1400,2,0.2,24.0,2.2,1372.0,False,230
2022-12-16,10,4,12,False,None,4.81,32.37,8.66,14.9,45,3,25,17,2199,1556,45,11.42,1370.4,33.7,370.6,False,44
2022-12-16,0,4,12,False,None,8.87,74.62,9.54,0.0,60,56,75,27,4959,2678,18,5.21,625.2,17.2,952.0,False,351
2022-12-16,13,4,12,False,None,11.83,73.62,12.81,0.0,4,39,29,38,1037,562,2,0.2,24.0,1.0,1224.6,False,245
2022-12-16,0,4,12,False,Festival,3.87,94.5,7.01,0.0,13,30,35,21,2526,430,19,4.48,537.6,14.1,1823.5,True,296
2022-12-17,20,5,12,False,None,5.49,87.06,12.16,0.0,31,6,49,20,1575,592,2,0.2,24.0,2.4,696.2,False,62
2022-12-17,22,5,12,False,None,2.54,44.18,23.18,0.0,71,15,56,20,4288,1782,9,1.67,200.4,3.5,21.5,False,247
2022-12-17,8,5,12,False,None,3.84,58.85,11.06,9.91,48,59,34,71,3360,2425,44,11.34,1360.8,30.8,1518.8,True,52
2022-12-17,23,5,12,False,None,4.16,46.72,20.43,9.43,72,17,29,18,3076,2280,38,10.06,1207.2,28.9,114.1,False,200
2022-12-17,0,5,12,False,None,3.68,33.1,13.17,0.0,1,42,30,38,2741,1271,7,1.82,218.4,6.0,208.7,False,160
2022-12-17,20,5,12,False,None,8.53,54.86,7.19,25.31,62,46,77,52,3062,741,28,7.43,891.6,22.1,173.4,False,305
2022-12-17,21,5,12,False,None,2.0,37.0,7.41,0.0,75,53,56,53,3526,516,13,4.03,483.6,10.5,1943.0,True,355
2022-12-17,21,5,12,False,None,5.08,79.72,14.62,0.0,24,14,63,27,2379,1526,4,0.7,84.0,5.9,649.3,False,220
2022-12-17,3,5,12,False,None,4.83,55.31,1.16,0.0,39,47,29,43,2655,2390,8,1.63,195.6,9.3,781.3,False,201
2022-12-17,0,5,12,False,None,3.59,32.03,13.53,0.0,66,14,75,18,4365,1786,30,7.09,850.8,16.7,299.5,False,16
2022-12-17,18,5,12,False,None,7.47,47.6,3.92,0.0,59,40,42,76,1528,1302,12,3.42,410.4,9.7,1635.5,True,257
2022-12-17,9,5,12,False,Festival,7.4,51.63,19.71,0.0,17,43,33,82,3647,2596,60,15.43,1851.6,47.8,808.5,False,181
2022-12-17,14,5,12,False,None,5.14,59.46,20.5,0.0,64,34,73,43,4875,1554,2,1.16,139.2,2.1,1780.8,True,333
2022-12-17,19,5,12,False,None,5.94,74.28,9.83,0.0,45,55,29,75,3440,2945,11,2.35,282.0,6.7,1322.9,False,81
2022-12-17,3,5,12,False,None,4.85,81.21,27.54,0.0,2,27,55,9,1582,2726,3,1.17,140.4,3.2,203.8,False,68
2022-12-17,19,5,12,False,None,6.87,94.08,6.77,0.0,51,20,27,53,2597,1811,2,1.07,128.4,3.2,1497.5,False,12
2022-12-18,13,6,12,False,None,9.72,85.52,5.07,0.0,68,55,45,66,4739,1275,4,1.02,122.4,1.6,629.5,False,305
2022-12-18,4,6,12,False,None,8.2,59.74,9.98,0.0,1,33,21,31,1977,1710,8,2.14,256.8,6.7,507.2,False,80
2022-12-18,14,6,12,False,None,11.71,36.86,6.39,0.0,13,14,51,43,3039,1945,7,1.07,128.4,4.3,405.2,False,7
2022-12-18,14,6,12,False,None,7.52,73.16,11.48,0.0,39,20,58,37,1364,1904,2,0.58,69.6,3.0,1171.8,False,347
2022-12-18,15,6,12,False,None,2.0,57.45,8.22,0.0,11,8,42,33,3333,619,44,10.69,1282.8,29.5,1250.1,False,71
2022-12-18,15,6,12,False,None,6.93,56.36,28.59,0.0,59,5,50,23,1592,658,2,0.2,24.0,0.0,219.9,False,189
2022-12-18,3,6,12,False,None,2.78,51.95,3.76,0.0,64,15,58,15,2229,1444,21,4.91,589.2,9.0,515.3,False,95
2022-12-18,8,6,12,False,None,8.94,40.98,28.96,20.28,1,8,47,50,3002,909,95,23.62,2834.4,72.4,1139.4,False,4
2022-12-18,0,6,12,True,None,4.18,35.77,20.07,0.0,63,14,43,34,3985,1846,9,1.61,193.2,4.6,398.5,False,231
2022-12-18,4,6,12,False,None,2.0,83.23,0.79,0.0,16,9,54,8,3388,1722,29,6.2,744.0,19.6,368.9,False,325
2022-12-18,8,6,12,False,None,6.01,42.02,13.39,0.0,53,23,69,56,2384,1545,9,2.04,244.8,3.7,1088.7,False,33
2022-12-18,19,6,12,False,None,4.17,75.49,16.1,0.0,52,56,22,75,1602,2076,23,5.61,673.2,20.2,1982.2,True,264
2022-12-18,4,6,12,False,None,6.27,77.24,11.31,1.75,3,6,45,7,1727,555,9,1.93,231.6,4.2,1102.2,False,359
2022-12-19,3,0,12,False,None,6.05,49.98,2.79,0.0,9,34,74,17,4142,605,22,6.65,798.0,21.1,698.1,False,314
2022-12-19,15,0,12,False,None,6.09,66.15,4.6,0.0,26,14,60,39,2517,613,2,1.31,157.2,0.0,0.2,False,215
2022-12-19,1,0,12,False,None,6.12,76.24,7.81,0.0,11,56,75,10,1461,256,10,3.12,374.4,10.7,326.5,False,209
2022-12-19,15,0,12,False,None,7.62,38.74,9.11,0.0,51,9,33,28,4774,135,44,11.42,1370.4,35.5,732.1,False,23
2022-12-19,17,0,12,False,None,5.53,41.01,10.31,0.0,45,45,23,64,2177,2151,10,2.53,303.6,8.4,1522.8,True,98
2022-12-19,1,0,12,False,None,4.63,76.64,1.13,0.0,29,32,38,15,2446,37,5,1.61,193.2,4.9,1126.5,False,343
2022-12-19,15,0,12,False,None,4.24,48.19,14.87,0.0,22,46,63,38,3046,2125,2,0.26,31.2,0.0,1437.0,False,175
2022-12-19,0,0,12,False,None,3.93,36.97,15.22,0.0,28,43,36,27,2823,1207,13,3.46,415.2,13.8,1437.7,False,233
2022-12-19,15,0,12,False,None,4.19,63.82,1.15,0.0,49,53,28,50,1507,1422,12,2.94,352.8,9.6,1162.6,False,240
2022-12-19,2,0,12,False,None,7.58,82.41,15.54,0.0,61,21,56,0,4211,72,21,5.3,636.0,16.4,160.6,False,330
2022-12-19,14,0,12,False,Concert,8.99,49.9,9.65,0.0,40,35,24,84,4263,596,21,4.58,549.6,16.2,1448.3,False,98
2022-12-19,10,0,12,False,None,7.39,46.93,3.93,6.24,15,31,49,45,2915,2274,11,3.57,428.4,9.0,1464.3,False,178
2022-12-19,9,0,12,False,None,5.93,43.5,3.69,0.0,67,47,78,57,3162,1750,14,4.02,482.4,13.1,824.4,False,99
2022-12-19,16,0,12,False,None,5.28,60.98,17.08,0.0,63,14,47,37,1332,734,89,21.49,2578.8,66.4,1686.4,True,171
2022-12-19,3,0,12,False,None,5.72,67.23,5.12,0.0,61,23,75,5,3551,1892,21,4.65,558.0,12.1,1776.3,True,141
2022-12-19,16,0,12,False,None,5.75,38.75,7.19,0.0,68,59,52,58,4150,1341,36,9.51,1141.2,28.2,1465.6,False,215
